id,campus,goldribbon,district,county,street,city,zip,lowgrade,highgrade,region,aea,charter,magnet,peg,enrollment,percentafam,percentamindian,percentasian,percenthispanic,percentpacisl,percenttwo,percentwhite,percentecodis,mobilitypct,totalreading,totalmath,r.notmeet.pct,rapproaches,rmeets,r.masters.pct,m.notmeet.pct,mapproaches,mmeets,m.masters.pct,sat.act.part.rate,sat,act,ap.ib.part.rate,ap.ib.above.criterion.rate,nceread,ncemath,avg.growth,eng1.all.cnt.2,eng1.meets.cnt.2,eng2.all.cnt.2,eng2.meets.cnt.2,alg1.all.cnt.2,alg1.meets.cnt.2,w.avg,stud.ach.grade,residuals,camp.perf.score,camp.perf.grade,growth.grade,elem/middle.total.score.33.33.33,high.total.score.25.25.25.25(HS),staterank2018,staterank2017,staterank2016,staterank2015,grade2018,grade2017,grade2016,grade2015,2018 regional rank,2017 regional rank,2016 regional rank,2015 regional rank,level,e.avg(HS),a.avg(HS),g.rate.6yr(HS),g.rate.5yr(HS),g.rate.4yr(HS),g.rate.car(HS),college.rd(HS),college.rd.grade(HS)
101903112,Cummings El,No,Alief ISD,HARRIS COUNTY,10455 S KIRKWOOD,HOUSTON,77099-5018,EE,4,4,N,No,No,No,616,43.34%,1.30%,11.20%,37.01%,0.00%,1.62%,5.52%,82.47%,16.6,196,196,39.28571429,60.70%,30.10204082,15.30612245,30.6122449,69.40%,34.18%,14.28571429,NA,N/A,N/A,NA,NA,49.39624786,48.13274765,48.76449776,NA,NA,NA,NA,NA,NA,32.14285714,D,-3.414579666,28.72827748,F,D,36.50866558,NA,3364,3636,3504,2585,D,D-,D-,C-,698/892,730/878,735/856,735/856/870,Elementary school,NA,NA,NA,NA,NA,NA,NA,NA
101912136,Cunningham El,No,Houston ISD,HARRIS COUNTY,5100 GULFTON ST,HOUSTON,77081-2906,EE,5,4,N,No,No,No,708,9.18%,0.00%,5.23%,83.62%,0.00%,0.28%,1.69%,89.55%,9.2,333,333,39.63963964,59.20%,35.43543544,18.61861862,32.43243243,66.40%,35.44%,16.21621622,NA,N/A,N/A,NA,NA,47.12280273,49.75876999,48.44078636,NA,NA,NA,NA,NA,NA,35.43543544,D,0.845627069,36.2810625,D,D,40.01237567,NA,2893,2927,3073,2014,C-,D+,D,C+,608/892,608/878,648/856,648/856/870,Elementary school,NA,NA,NA,NA,NA,NA,NA,NA
101910044,Cunningham Middle,Yes,Galena Park ISD,HARRIS COUNTY,14110 WALLISVILLE RD,HOUSTON,77049-4031,7,8,4,N,No,No,No,1015,39.21%,0.20%,0.49%,56.26%,0.20%,0.89%,2.76%,80.89%,12.2,1011,881,26.11275964,73.90%,37.58654797,14.93570722,24.06356413,75.90%,42.68%,10.44267877,NA,N/A,N/A,NA,NA,49.76051712,53.64309692,51.70180702,NA,NA,NA,NA,129,112,40.13266105,C,9.827274226,49.95993527,B,C,47.21753631,NA,704,909,1002,850,B-,C+,C-,C+,137/328,157/316,157/316/302,157/316/302/314,Middle school,NA,NA,NA,NA,NA,NA,NA,NA
101907002,Cy-Fair H S,No,Cypress-Fairbanks ISD,HARRIS COUNTY,22602 HEMPSTEAD HWY,CYPRESS,77429,9,12,4,N,No,N/A,No,3629,12.46%,0.36%,9.59%,31.19%,0.06%,2.78%,43.57%,30.15%,8.8,NA,NA,NA,NA,NA,NA,NA,NA,N/A,NA,98.6,1586 (avg.: 1375),20.7 (avg.: 20.3),24.6,78.2,52.42844391,55.79610062,54.11227227,985,671,937,616,508,334,66.35476497,A,10.79509755,77.14986252,A,B,NA,69.44437601,182,152,153,213,B+,A,A,A-,44/191,46/187,39/171,39/171/162,High school,66.96149844,65.7480315,0.868621064,0.86519337,0.850995159,0.868621064,80.16060428,A
101907004,Cypress Creek H S,No,Cypress-Fairbanks ISD,HARRIS COUNTY,9815 GRANT RD,HOUSTON,77070-4501,9,12,4,N,No,N/A,No,3328,22.66%,0.63%,10.67%,34.71%,0.00%,2.22%,29.12%,45.55%,13.1,NA,NA,NA,NA,NA,NA,NA,NA,N/A,NA,100,1522 (avg.: 1375),19.2 (avg.: 20.3),24.2,66.5,52.15830231,52.97054672,52.56442452,954,513,899,494,613,347,55.47557904,B,9.02248545,64.49806449,A,B,NA,62.01063361,333,358,244,225,B,B+,A-,A-,67/191,70/187,58/171,58/171/162,High school,54.34430653,56.60685155,0.790647091,0.833935018,0.81217086,0.833935018,75.5044664,B
101907007,Cypress Falls H S,No,Cypress-Fairbanks ISD,HARRIS COUNTY,9811 HUFFMEISTER RD,HOUSTON,77095-2307,9,12,4,N,No,N/A,No,3651,19.04%,0.79%,11.01%,45.71%,0.08%,2.05%,21.31%,49.44%,9.7,NA,NA,NA,NA,NA,NA,NA,NA,N/A,NA,96.5,1489 (avg.: 1375),19.4 (avg.: 20.3),16.4,67.3,51.15345001,52.97820282,52.06582642,961,532,1015,563,564,292,53.5940147,B,8.868473131,62.46248783,A,B,NA,60.98786257,361,479,343,365,B,B,B+,B+,69/191,86/187,69/171,69/171/162,High school,55.41497976,51.77304965,0.858563536,0.853438557,0.846235419,0.858563536,75.82912132,B
101907013,Cypress Lakes H S,No,Cypress-Fairbanks ISD,HARRIS COUNTY,5750 GREENHOUSE RD,KATY,77449,9,12,4,N,No,No,No,3669,22.76%,0.33%,6.54%,58.44%,0.16%,2.23%,9.54%,64.92%,13.2,NA,NA,NA,NA,NA,NA,NA,NA,N/A,NA,100,1365 (avg.: 1375),17.1 (avg.: 20.3),14.3,34.5,49.30426788,54.05099106,51.67762947,955,442,1048,501,601,284,47.16697832,B,7.244164793,54.41114311,B,C,NA,55.17360933,549,639,607,814,B-,C+,C,D+,88/191,98/187,92/171,92/171/162,High school,47.07938093,47.25457571,0.770233569,0.821903243,0.791845494,0.821903243,67.4386864,D
101907012,Cypress Ranch H S,No,Cypress-Fairbanks ISD,HARRIS COUNTY,10700 FRY RD,CYPRESS,77433,9,12,4,N,No,No,No,3715,11.47%,0.46%,11.17%,20.83%,0.11%,2.58%,53.38%,12.11%,5.8,NA,NA,NA,NA,NA,NA,NA,NA,N/A,NA,99.2,1559 (avg.: 1375),21.2 (avg.: 20.3),33.4,70.3,54.16199493,62.16706848,58.16453171,928,742,980,788,417,350,82.06076648,A,13.06531976,95.12608624,A,A,NA,79.9227141,72,71,43,120,A,A+,A+,A,20/191,21/187,17/171,17/171/162,High school,80.18867925,83.93285372,0.907501821,0.899319728,0.931356398,0.931356398,84.33947199,A
101907010,Cypress Ridge H S,No,Cypress-Fairbanks ISD,HARRIS COUNTY,7900 N ELDRIDGE PKWY,HOUSTON,77041,9,12,4,N,No,No,No,3083,18.10%,0.49%,9.96%,59.68%,0.03%,1.52%,10.22%,65.91%,13.3,NA,NA,NA,NA,NA,NA,NA,NA,N/A,NA,98.6,1388 (avg.: 1375),17.3 (avg.: 20.3),24.5,43,50.67557526,59.07975388,54.87766457,865,387,863,427,577,278,47.64336206,B,7.868315824,55.51167788,B,B,NA,56.84561102,494,592,476,769,B-,B-,B-,C-,81/191,93/187,77/171,77/171/162,High school,47.10648148,48.18024263,0.762912259,0.80608365,0.817576565,0.817576565,69.34973957,C
101907009,Cypress Springs H S,No,Cypress-Fairbanks ISD,HARRIS COUNTY,7909 FRY RD,CYPRESS,77433-3240,9,12,4,N,No,N/A,No,3137,29.17%,0.73%,5.42%,52.63%,0.13%,1.47%,10.46%,66.94%,13.5,NA,NA,NA,NA,NA,NA,NA,NA,N/A,NA,99.4,1317 (avg.: 1375),16.6 (avg.: 20.3),9.7,37.6,49.33250427,52.62483978,50.97867203,851,384,921,444,563,252,45.74353772,B,6.103560857,51.84709858,B,C,NA,53.56843869,609,751,558,729,C+,C,C+,C-,95/191,105/187,86/171,86/171/162,High school,46.7268623,44.76021314,0.786237189,0.784546805,0.809322034,0.809322034,65.70444641,D
101907011,Cypress Woods H S,No,Cypress-Fairbanks ISD,HARRIS COUNTY,16825 SPRING CYPRESS RD,CYPRESS,77429,9,12,4,N,No,No,No,3446,11.03%,0.38%,8.88%,25.48%,0.00%,2.23%,52.00%,18.14%,6.7,NA,NA,NA,NA,NA,NA,NA,NA,N/A,NA,98.8,1577 (avg.: 1375),20.9 (avg.: 20.3),34.1,79.3,54.74623871,53.62067032,54.18345452,926,696,875,666,432,279,70.10399315,A,5.957288196,76.06128135,A,B,NA,71.10147692,149,139,66,158,A-,A,A+,A,40/191,43/187,22/171,22/171/162,High school,75.62465297,64.58333333,0.902286902,0.902864259,0.913639071,0.913639071,84.05717865,A
101902136,Cypresswood El,No,Aldine ISD,HARRIS COUNTY,14910 ALDINE WESTFIELD RD,HOUSTON,77032,KG,4,4,N,No,No,No,913,38.66%,0.22%,1.86%,51.48%,1.20%,1.10%,5.48%,78.75%,15.9,346,346,36.12716763,63.00%,28.61271676,15.89595376,29.47976879,69.10%,38.15%,18.49710983,NA,N/A,N/A,NA,NA,49.98433685,44.28151321,47.13292503,NA,NA,NA,NA,NA,NA,33.38150289,D,-2.870508655,30.51099423,D,F,36.97146558,NA,3312,3189,N/A,N/A,D,D,N/A,N/A,687/892,662/878,N/A,N/A,Elementary school,NA,NA,NA,NA,NA,NA,NA,NA
20910101E,Damon El (elementary),No,Damon ISD,BRAZORIA COUNTY,P O BOX 429,DAMON,77430-0429,EE,8,4,N,No,No,Yes,167,1.80%,0.00%,0.00%,53.89%,0.00%,2.99%,41.32%,100.00%,16.3,92,89,55.43478261,44.60%,25,13.04347826,39.3258427,60.70%,25.84%,6.741573034,NA,N/A,N/A,NA,NA,48.58118439,46.77238464,47.67678452,NA,NA,NA,NA,NA,NA,25.42134831,F,-8.483819756,16.93752856,F,F,29.98187524,NA,4017,4066,N/A,3894,F,F,N/A,F,803/892,802/878,N/A,N/A/870,Elementary school,NA,NA,NA,NA,NA,NA,NA,NA
20910101M,Damon El (middle),No,Damon ISD,BRAZORIA COUNTY,P O BOX 429,DAMON,77430-0429,EE,8,4,N,No,No,Yes,167,1.80%,0.00%,0.00%,53.89%,0.00%,2.99%,41.32%,100.00%,16.3,92,89,55.43478261,44.60%,25,13.04347826,39.3258427,60.70%,25.84%,6.741573034,NA,N/A,N/A,NA,NA,48.58118439,46.77238464,47.67678452,NA,NA,NA,NA,NA,NA,25.42134831,D,-1.926119952,23.49522836,F,F,32.16558928,NA,1595,1551,N/A,1371,D,D,N/A,D,269/328,255/316,N/A,N/A/314,Middle school,NA,NA,NA,NA,NA,NA,NA,NA
84909104,Dan J Kubacak El,No,Santa Fe ISD,GALVESTON COUNTY,P O BOX 370,SANTA FE,77510-0370,3,5,4,N,No,No,No,1075,0.65%,0.74%,0.65%,19.35%,0.00%,1.02%,77.58%,39.91%,11.2,1075,1077,32.37209302,67.50%,38.88372093,20.37209302,23.21262767,76.70%,40.85%,20.24141133,NA,N/A,N/A,NA,NA,45.80373764,48.18830872,46.99602318,NA,NA,NA,NA,NA,NA,39.86897281,D,-11.88456044,27.98441237,F,F,38.24485299,NA,3138,2891,2672,3192,D+,D+,C-,D,653/892,598/878,579/856,579/856/870,Elementary school,NA,NA,NA,NA,NA,NA,NA,NA
20904101,Danbury El,No,Danbury ISD,BRAZORIA COUNTY,P O BOX 716,DANBURY,77534-0716,EE,5,4,N,No,No,No,348,0.29%,0.29%,0.57%,23.56%,0.00%,2.87%,72.41%,32.47%,9.8,182,183,16.48351648,83.50%,52.1978022,31.86813187,10.92896175,89.10%,63.93%,34.42622951,NA,N/A,N/A,NA,NA,50.930233,55.09339905,53.01181603,NA,NA,NA,NA,NA,NA,58.06611421,B,2.452143068,60.51825728,B,B,57.14153044,NA,936,727,774,668,B,A,A-,A,224/892,181/878,210/856,210/856/870,Elementary school,NA,NA,NA,NA,NA,NA,NA,NA
20904001,Danbury H S,No,Danbury ISD,BRAZORIA COUNTY,P O BOX 377,DANBURY,77534-0377,9,12,4,N,No,No,No,246,0.41%,1.63%,0.41%,18.70%,0.00%,1.63%,77.24%,14.23%,5.2,NA,NA,NA,NA,NA,NA,NA,NA,N/A,NA,60.9,1392 (avg.: 1375),19 (avg.: 20.3),21.9,8.7,46.89470291,36.9262352,41.91046906,82,45,68,32,55,17,41.12121212,C,-26.13085373,14.9903584,F,F,NA,42.42122185,1034,1112,911,N/A,D+,D-,D-,N/A,136/191,145/187,132/171,N/A,High school,51.33333333,30.90909091,0.927536232,0.961538462,0.881355932,0.961538462,71.66284785,C
20904041,Danbury Middle,No,Danbury ISD,BRAZORIA COUNTY,P O BOX 586,DANBURY,77534-0586,6,8,4,N,No,No,No,187,0.53%,0.53%,1.07%,16.58%,0.00%,1.60%,79.68%,23.53%,6.4,187,169,20.85561497,79.10%,50.26737968,21.92513369,13.01775148,87.00%,54.44%,29.58579882,NA,N/A,N/A,NA,NA,48.34829712,43.56221771,45.95525742,NA,NA,NA,NA,19,18,52.35262475,B,-4.978950063,47.37367469,B,F,48.51195843,NA,637,971,N/A,N/A,B-,C+,N/A,N/A,128/328,166/316,N/A,N/A,Middle school,NA,NA,NA,NA,NA,NA,NA,NA
101907145,Danish El,No,Cypress-Fairbanks ISD,HARRIS COUNTY,11850 FALLBROOK DR,HOUSTON,77065,EE,5,4,N,No,No,No,1011,26.81%,1.48%,7.52%,44.61%,0.10%,2.77%,16.72%,69.83%,20.1,444,443,21.84684685,77.70%,47.97297297,27.02702703,19.18735892,80.40%,49.89%,23.25056433,NA,N/A,N/A,NA,NA,54.74704361,55.40256882,55.07480622,NA,NA,NA,NA,NA,NA,48.93005308,C,10.39609847,59.32615154,B,A,54.38922661,NA,1178,1255,1521,967,B,B+,B,A-,274/892,293/878,343/856,343/856/870,Elementary school,NA,NA,NA,NA,NA,NA,NA,NA
84910127,Darwin L Gilmore El,No,Clear Creek ISD,GALVESTON COUNTY,3552 BRITTANY BAY BLVD,LEAGUE CITY,77573,EE,5,4,N,No,No,No,856,4.56%,0.12%,4.21%,23.83%,0.12%,4.32%,62.85%,14.37%,7.2,430,430,10.46511628,89.50%,65.81395349,41.62790698,10,90.00%,66.51%,36.97674419,NA,N/A,N/A,NA,NA,50.88442993,52.28248978,51.58345986,NA,NA,NA,NA,NA,NA,66.1627907,A,-1.297464515,64.86532618,B,C,60.80965505,NA,654,1051,704,1001,B+,A-,A-,A-,166/892,251/878,194/856,194/856/870,Elementary school,NA,NA,NA,NA,NA,NA,NA,NA
79907053,David Crockett Middle,No,Fort Bend ISD,FORT BEND COUNTY,19001 BEECHNUT,RICHMOND,77407,6,8,4,N,No,No,No,997,38.82%,0.10%,14.44%,38.72%,0.20%,2.21%,5.52%,54.16%,10.4,991,890,22.40161453,77.60%,48.33501514,23.20887992,19.88764045,80.10%,45.96%,16.74157303,NA,N/A,N/A,NA,NA,49.89955902,53.88512802,51.89234352,NA,NA,NA,NA,99,98,47.14503566,B,6.998495403,54.14353106,B,C,51.00924311,NA,533,545,274,661,B,B+,A,B,112/328,108/316,108/316/302,108/316/302/314,Middle school,NA,NA,NA,NA,NA,NA,NA,NA
170902118,David El,No,Conroe ISD,MONTGOMERY COUNTY,5301 SHADOW BEND PL,THE WOODLANDS,77381-4126,EE,4,6,N,No,No,No,654,4.89%,0.31%,8.26%,18.04%,0.00%,5.05%,63.46%,9.33%,8.3,279,279,10.03584229,89.60%,77.77777778,63.79928315,7.52688172,92.50%,79.21%,63.44086022,NA,N/A,N/A,NA,NA,57.17882538,57.6736145,57.42621994,NA,NA,NA,NA,NA,NA,78.49462366,A,7.127330289,85.62195394,A,A,73.77375158,NA,130,119,14,28,A+,A+,A+,A+,45/892,37/878,8/856,8/856/870,Elementary school,NA,NA,NA,NA,NA,NA,NA,NA
101912297,Davila El,No,Houston ISD,HARRIS COUNTY,7610 DAHLIA ST,HOUSTON,77012-2947,EE,5,4,N,No,No,No,421,0.95%,0.24%,0.00%,97.62%,0.00%,0.00%,1.19%,93.11%,11.7,183,183,33.87978142,66.10%,36.61202186,18.57923497,22.40437158,77.60%,48.63%,24.04371585,NA,N/A,N/A,NA,NA,48.68005371,44.6473465,46.66370011,NA,NA,NA,NA,NA,NA,42.62295082,C,8.360227511,50.98317833,B,F,46.70985314,NA,2021,1384,1735,2264,C+,B+,B-,C+,429/892,317/878,386/856,386/856/870,Elementary school,NA,NA,NA,NA,NA,NA,NA,NA
101902012,Davis H S Aldine,No,Aldine ISD,HARRIS COUNTY,12525 ELLA BLVD,HOUSTON,77067,9,12,4,N,No,No,Yes,2669,31.81%,0.19%,3.37%,60.73%,0.07%,0.71%,3.11%,82.39%,19.3,NA,NA,NA,NA,NA,NA,NA,NA,N/A,NA,89.5,1123 (avg.: 1375),17 (avg.: 20.3),21.8,14.5,46.22815323,49.08692169,47.65753746,1272,333,NA,NA,1101,372,33.78746594,D,-5.266489781,28.52097616,D,F,NA,41.81958127,1051,N/A,N/A,N/A,D+,N/A,N/A,N/A,138/191,N/A,N/A,N/A,High school,NA,33.78746594,-99,-99,0.719834283,0.719834283,57.31234552,F
146902002,Dayton H S,No,Dayton ISD,LIBERTY COUNTY,P O BOX 248,DAYTON,77535-0248,9,12,4,N,No,No,No,1524,9.12%,0.33%,0.26%,39.24%,0.07%,1.05%,49.93%,54.86%,14.1,NA,NA,NA,NA,NA,NA,NA,NA,N/A,NA,46.5,1332 (avg.: 1375),19.9 (avg.: 20.3),10.2,30.8,48.51903152,53.59911728,51.0590744,506,204,468,174,348,160,42.3930232,C,-0.392539316,42.00048389,C,C,NA,48.86509109,786,812,593,490,C,C-,C+,B-,111/191,112/187,88/171,88/171/162,High school,38.80903491,45.97701149,0.770992366,0.745454545,0.776796974,0.776796974,60.00778287,F
101912137,De Chaumes El,Yes,Houston ISD,HARRIS COUNTY,155 COOPER,HOUSTON,77076-2541,EE,5,4,N,No,No,No,854,0.94%,0.12%,0.00%,97.89%,0.00%,0.00%,1.05%,95.78%,8.7,344,342,20.05813953,79.90%,52.61627907,30.23255814,8.771929825,91.20%,64.91%,38.01169591,NA,N/A,N/A,NA,NA,49.64980316,54.74865341,52.19922829,NA,NA,NA,NA,NA,NA,58.76427989,B,24.68680248,83.45108236,A,B,64.74005865,NA,442,368,282,215,B+,A,A+,A+,118/892,105/878,94/856,94/856/870,Elementary school,NA,NA,NA,NA,NA,NA,NA,NA
101912138,De Zavala El,No,Houston ISD,HARRIS COUNTY,7521 AVE H,HOUSTON,77012-1199,EE,5,4,N,No,Yes,No,601,1.16%,0.33%,0.17%,97.50%,0.00%,0.00%,0.83%,89.02%,8,286,286,25.87412587,72.00%,48.6013986,31.11888112,12.23776224,86.40%,61.89%,38.46153846,NA,N/A,N/A,NA,NA,50.61256027,54.25465393,52.4336071,NA,NA,NA,NA,NA,NA,55.24475524,B,20.59688133,75.84163658,A,B,61.11215964,NA,2707,2735,3485,2994,C-,C-,D-,D+,565/892,567/878,732/856,732/856/870,Elementary school,NA,NA,NA,NA,NA,NA,NA,NA
101911120,De Zavala El,No,Goose Creek CISD,HARRIS COUNTY,P O BOX 30,BAYTOWN,77520-0030,EE,5,4,N,No,No,No,884,18.78%,0.11%,0.34%,55.88%,0.23%,2.38%,22.29%,76.81%,26.3,360,361,44.44444444,55.30%,27.5,13.61111111,30.74792244,69.00%,36.01%,17.72853186,NA,N/A,N/A,NA,NA,44.0318222,47.53216553,45.78199387,NA,NA,NA,NA,NA,NA,31.75554017,D,-4.923240282,26.83229988,F,F,34.75515469,NA,3553,3137,3359,2494,D,D+,D-,C,730/892,654/878,710/856,710/856/870,Elementary school,NA,NA,NA,NA,NA,NA,NA,NA
101905102,De Zavala El,No,Channelview ISD,HARRIS COUNTY,16150 SECOND ST,CHANNELVIEW,77530,KG,5,4,N,No,No,No,597,1.01%,2.68%,0.50%,84.76%,0.17%,0.50%,10.39%,89.78%,23,309,309,39.48220065,59.20%,26.86084142,15.53398058,24.59546926,74.10%,47.57%,26.21359223,NA,N/A,N/A,NA,NA,47.25204086,47.32526016,47.28865051,NA,NA,NA,NA,NA,NA,37.21682848,D,2.651862645,39.86869112,D,F,41.41659865,NA,635,748,559,435,B+,A-,A,A,163/892,189/878,161/856,161/856/870,Elementary school,NA,NA,NA,NA,NA,NA,NA,NA
101917136,De Zavala Middle School,No,Pasadena ISD,HARRIS COUNTY,101 E JACKSON,PASADENA,77506,5,6,4,N,No,No,Yes,755,3.31%,0.26%,0.00%,92.32%,0.13%,0.79%,3.18%,90.33%,17.3,713,713,49.78962132,50.10%,22.01963534,10.09817672,46.1430575,53.70%,15.85%,4.628330996,NA,N/A,N/A,NA,NA,44.79562759,40.76770782,42.78166771,NA,NA,NA,NA,NA,NA,18.93408135,F,-15.5746198,3.359461544,F,F,21.67004513,NA,4416,4044,4092,3905,F,F,F,F,877/892,797/878,835/856,835/856/870,Elementary school,NA,NA,NA,NA,NA,NA,NA,NA
101912045,Deady Middle,No,Houston ISD,HARRIS COUNTY,2500 BROADWAY ST,HOUSTON,77012-3814,6,8,4,N,No,No,Yes,690,1.59%,0.14%,0.14%,97.10%,0.00%,0.14%,0.87%,97.83%,19.4,690,618,51.88405797,48.10%,18.11594203,5.942028986,41.10032362,58.90%,22.33%,4.692556634,NA,N/A,N/A,NA,NA,44.85784149,48.70056915,46.77920532,NA,NA,NA,NA,73,59,20.22301956,F,-7.318178054,12.9048415,F,F,26.60905311,NA,1839,1409,1594,1260,D-,D+,F,D+,297/328,232/316,232/316/302,232/316/302/314,Middle school,NA,NA,NA,NA,NA,NA,NA,NA
79901045,Dean Leaman J H School,No,Lamar CISD,FORT BEND COUNTY,9320 CHARGER WAY,FULSHEAR,77441,6,8,4,N,No,No,No,753,17.66%,0.40%,7.04%,20.98%,0.00%,3.32%,50.60%,15.27%,0,752,690,11.56914894,88.40%,61.30319149,33.24468085,7.101449275,92.90%,72.03%,32.46376812,NA,N/A,N/A,NA,NA,51.32608795,55.56121445,53.4436512,NA,NA,NA,NA,64,64,66.6660885,A,2.607453717,69.27354222,A,B,63.06463288,NA,167,N/A,N/A,N/A,A-,N/A,N/A,N/A,47/328,N/A,N/A,N/A,Middle school,NA,NA,NA,NA,NA,NA,NA,NA
101907042,Dean Middle,No,Cypress-Fairbanks ISD,HARRIS COUNTY,14104 REO ST,HOUSTON,77040-5438,6,8,4,N,No,No,No,1610,11.93%,0.31%,7.02%,75.16%,0.00%,0.62%,4.97%,80.00%,15.2,1584,1461,33.52272727,66.50%,33.08080808,14.45707071,31.89596167,68.10%,33.26%,11.49897331,NA,N/A,N/A,NA,NA,49.57560349,52.22731781,50.90146065,NA,NA,NA,NA,119,112,33.17284757,D,2.657472183,35.83031976,C,C,39.92824112,NA,1100,950,903,938,C,C+,C,C,210/328,164/316,164/316/302,164/316/302/314,Middle school,NA,NA,NA,NA,NA,NA,NA,NA
101912383,Deanda El,Yes,Houston ISD,HARRIS COUNTY,7980 ALMEDA GENOA RD,HOUSTON,77075-2006,EE,5,4,N,No,No,Yes,716,4.05%,0.14%,0.84%,92.88%,0.00%,0.42%,1.68%,91.62%,13.6,311,311,33.11897106,65.60%,36.65594855,20.90032154,10.61093248,87.80%,66.88%,35.36977492,NA,N/A,N/A,NA,NA,50.07496262,60.18209076,55.12852669,NA,NA,NA,NA,NA,NA,51.76848875,B,17.38156455,69.15005329,A,A,58.62367389,NA,811,880,2034,2795,B+,A-,C+,C-,200/892,212/878,443/856,443/856/870,Elementary school,NA,NA,NA,NA,NA,NA,NA,NA
101912026,Debakey H S For Health Prof,No,Houston ISD,HARRIS COUNTY,3100 SHENANDOAH ST,HOUSTON,77021-1042,9,12,4,N,No,Yes,No,852,15.49%,0.35%,40.85%,30.87%,0.47%,1.29%,10.68%,42.02%,3.4,NA,NA,NA,NA,NA,NA,NA,NA,N/A,NA,100,1910 (avg.: 1375),28.6 (avg.: 20.3),89.9,95.3,63.70581818,76.54400635,70.12491227,234,232,212,212,51,51,99.77578475,A,51.38419602,151.1599808,A,A,NA,104.6007058,1,2,1,1,A+,A+,A+,A+,1/191,1/187,1/171,1/171/162,High school,99.55156951,100,0.965367965,0.980842912,0.952,0.980842912,97.34214543,A
101921102,Decker Prairie El,No,Tomball ISD,HARRIS COUNTY,27427 DECKER PRAIRIE-ROSEHILL,MAGNOLIA,77355-7929,EE,4,4,N,No,No,No,620,2.90%,0.48%,0.32%,31.13%,0.00%,4.19%,60.97%,40.65%,17.4,232,232,17.67241379,82.30%,53.87931034,31.89655172,15.94827586,84.10%,56.03%,34.9137931,NA,N/A,N/A,NA,NA,51.24459076,54.45176315,52.84817696,NA,NA,NA,NA,NA,NA,54.95689655,B,3.566724624,58.52362118,B,B,55.38745533,NA,1089,1300,1982,2229,B,B+,C+,C+,258/892,304/878,434/856,434/856/870,Elementary school,NA,NA,NA,NA,NA,NA,NA,NA
101908102,Deepwater Elementary,No,Deer Park ISD,HARRIS COUNTY,309 GLENMORE,PASADENA,77503-1518,3,5,4,N,No,No,No,815,5.52%,0.12%,0.25%,83.56%,0.00%,0.86%,9.69%,67.48%,13.1,806,807,35.48387097,64.50%,33.62282878,16.99751861,21.43742255,78.60%,44.36%,19.57868649,NA,N/A,N/A,NA,NA,47.86435318,54.52183151,51.19309235,NA,NA,NA,NA,NA,NA,38.99233137,D,-0.375304492,38.61702688,D,C,42.89121605,NA,2510,3001,3216,3060,C-,D+,D,D+,528/892,625/878,677/856,677/856/870,Elementary school,NA,NA,NA,NA,NA,NA,NA,NA
101908041,Deepwater J H,No,Deer Park ISD,HARRIS COUNTY,501 GLENMORE,PASADENA,77503-1830,6,8,4,N,No,No,No,646,2.17%,0.46%,1.24%,85.60%,0.00%,0.77%,9.75%,66.72%,15.4,624,553,35.09615385,64.90%,29.96794872,10.8974359,26.94394213,73.10%,31.65%,6.871609403,NA,N/A,N/A,NA,NA,50.31753159,51.13402557,50.72577858,NA,NA,NA,NA,71,69,30.80675917,D,-3.766134929,27.04062424,D,C,36.15486294,NA,1353,1310,1239,958,C-,D+,D,C,242/328,217/316,217/316/302,217/316/302/314,Middle school,NA,NA,NA,NA,NA,NA,NA,NA
101908105,Deer Park Elementary,No,Deer Park ISD,HARRIS COUNTY,2920 LUELLA,DEER PARK,77536-5199,KG,5,4,N,No,No,No,755,1.06%,0.13%,0.26%,32.05%,0.13%,3.18%,63.18%,26.75%,10.1,378,377,16.4021164,83.60%,57.14285714,31.74603175,5.039787798,95.00%,71.62%,44.03183024,NA,N/A,N/A,NA,NA,49.96730423,57.59849548,53.78289986,NA,NA,NA,NA,NA,NA,64.38044714,B,5.441322763,69.8217699,A,B,62.59904393,NA,539,737,853,417,B+,A,A-,A,143/892,185/878,232/856,232/856/870,Elementary school,NA,NA,NA,NA,NA,NA,NA,NA
101908001,Deer Park Hs,No,Deer Park ISD,HARRIS COUNTY,710 W SAN AUGUSTINE,DEER PARK,77536,9,12,4,N,No,No,No,4070,2.75%,0.32%,1.52%,53.46%,0.07%,1.74%,40.12%,38.11%,11.2,NA,NA,NA,NA,NA,NA,NA,NA,N/A,NA,51.2,1434 (avg.: 1375),21.3 (avg.: 20.3),21.8,42.4,49.2707634,51.69881821,50.48479081,1195,606,1049,574,772,383,51.0980346,B,0.436973277,51.53500787,B,C,NA,56.22943449,511,424,363,517,B-,B+,B+,B-,84/191,82/187,71/171,71/171/162,High school,52.58467023,49.61139896,0.884691849,0.852998066,0.846397825,0.884691849,71.79990468,C
